ng-star-inserted src,marquee-text,event-id,marquee-text 2,marquee-text 3,event-source-type,event-time,Unnamed: 7,full-date
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,28°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-14 10:08:37,,2023-08-27 2023-11-14 10:08:37
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Acción: Apagar,59,Luz 2 Salón,Default Section/Salón,Usuario,2023-11-14 10:08:17,,2023-08-27 2023-11-14 10:08:17
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 10:08:17,,2023-08-27 2023-11-14 10:08:17
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Acción: Apagar,58,Luz 1 Salón,Default Section/Salón,Usuario,2023-11-14 10:08:17,,2023-08-27 2023-11-14 10:08:17
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Acción: Apagar,35,Enchufe Salón,Default Section/Salón,Usuario,2023-11-14 10:08:16,,2023-08-27 2023-11-14 10:08:16
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.2W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-14 10:06:33,,2023-08-27 2023-11-14 10:06:33
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.2W,61,60.0,Default Section/Salón,Sistema,2023-11-14 10:06:31,,2023-08-27 2023-11-14 10:06:31
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 10:05:36,,2023-08-27 2023-11-14 10:05:36
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 10:05:35,,2023-08-27 2023-11-14 10:05:35
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 10:04:51,,2023-08-27 2023-11-14 10:04:51
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 10:04:50,,2023-08-27 2023-11-14 10:04:50
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 10:04:50,,2023-08-27 2023-11-14 10:04:50
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 10:04:49,,2023-08-27 2023-11-14 10:04:49
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 10:04:48,,2023-08-27 2023-11-14 10:04:48
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.9W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 10:04:47,,2023-08-27 2023-11-14 10:04:47
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 10:04:46,,2023-08-27 2023-11-14 10:04:46
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 10:03:28,,2023-08-27 2023-11-14 10:03:28
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 10:03:27,,2023-08-27 2023-11-14 10:03:27
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 10:03:27,,2023-08-27 2023-11-14 10:03:27
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 10:00:37,,2023-08-27 2023-11-14 10:00:37
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 10:00:36,,2023-08-27 2023-11-14 10:00:36
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 10:00:35,,2023-08-27 2023-11-14 10:00:35
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.3W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 10:00:34,,2023-08-27 2023-11-14 10:00:34
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.9W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 10:00:33,,2023-08-27 2023-11-14 10:00:33
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,28.1°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-14 09:58:11,,2023-08-27 2023-11-14 09:58:11
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.4W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-14 09:56:07,,2023-08-27 2023-11-14 09:56:07
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.4W,61,60.0,Default Section/Salón,Sistema,2023-11-14 09:56:06,,2023-08-27 2023-11-14 09:56:06
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:55:37,,2023-08-27 2023-11-14 09:55:37
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:55:36,,2023-08-27 2023-11-14 09:55:36
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:55:35,,2023-08-27 2023-11-14 09:55:35
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:52:41,,2023-08-27 2023-11-14 09:52:41
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:52:39,,2023-08-27 2023-11-14 09:52:39
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,28°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-14 09:47:47,,2023-08-27 2023-11-14 09:47:47
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,28°C,84,82.0.1,Default Section/Salón,Sistema,2023-11-14 09:47:46,,2023-08-27 2023-11-14 09:47:46
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.2W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-14 09:45:43,,2023-08-27 2023-11-14 09:45:43
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.2W,61,60.0,Default Section/Salón,Sistema,2023-11-14 09:45:41,,2023-08-27 2023-11-14 09:45:41
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:45:40,,2023-08-27 2023-11-14 09:45:40
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:45:39,,2023-08-27 2023-11-14 09:45:39
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:45:39,,2023-08-27 2023-11-14 09:45:39
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.9W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:45:38,,2023-08-27 2023-11-14 09:45:38
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.1W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:45:36,,2023-08-27 2023-11-14 09:45:36
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:45:35,,2023-08-27 2023-11-14 09:45:35
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:41:30,,2023-08-27 2023-11-14 09:41:30
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:41:29,,2023-08-27 2023-11-14 09:41:29
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:39:53,,2023-08-27 2023-11-14 09:39:53
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.8W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:39:52,,2023-08-27 2023-11-14 09:39:52
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:39:51,,2023-08-27 2023-11-14 09:39:51
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:35:38,,2023-08-27 2023-11-14 09:35:38
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:35:37,,2023-08-27 2023-11-14 09:35:37
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.2W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:35:36,,2023-08-27 2023-11-14 09:35:36
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.2W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:35:36,,2023-08-27 2023-11-14 09:35:36
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:35:35,,2023-08-27 2023-11-14 09:35:35
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,4.97kWh,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-14 09:35:17,,2023-08-27 2023-11-14 09:35:17
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.4W,61,60.0,Default Section/Salón,Sistema,2023-11-14 09:35:16,,2023-08-27 2023-11-14 09:35:16
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,4.97kWh,61,60.0,Default Section/Salón,Sistema,2023-11-14 09:35:16,,2023-08-27 2023-11-14 09:35:16
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,61,60.0,Default Section/Salón,Sistema,2023-11-14 09:35:15,,2023-08-27 2023-11-14 09:35:15
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:35:01,,2023-08-27 2023-11-14 09:35:01
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:35:00,,2023-08-27 2023-11-14 09:35:00
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:34:59,,2023-08-27 2023-11-14 09:34:59
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:34:58,,2023-08-27 2023-11-14 09:34:58
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:34:57,,2023-08-27 2023-11-14 09:34:57
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:34:56,,2023-08-27 2023-11-14 09:34:56
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:27:09,,2023-08-27 2023-11-14 09:27:09
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:27:08,,2023-08-27 2023-11-14 09:27:08
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:27:06,,2023-08-27 2023-11-14 09:27:06
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:27:05,,2023-08-27 2023-11-14 09:27:05
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:27:02,,2023-08-27 2023-11-14 09:27:02
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:27:01,,2023-08-27 2023-11-14 09:27:01
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:26:59,,2023-08-27 2023-11-14 09:26:59
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:26:44,,2023-08-27 2023-11-14 09:26:44
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:26:44,,2023-08-27 2023-11-14 09:26:44
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:26:43,,2023-08-27 2023-11-14 09:26:43
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,12.3W,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-14 09:26:32,,2023-08-27 2023-11-14 09:26:32
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,64,Luz Dormitorio,Default Section/Salón,Sistema,2023-11-14 09:26:30,,2023-08-27 2023-11-14 09:26:30
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:25:41,,2023-08-27 2023-11-14 09:25:41
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:25:40,,2023-08-27 2023-11-14 09:25:40
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.1W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:25:39,,2023-08-27 2023-11-14 09:25:39
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:25:38,,2023-08-27 2023-11-14 09:25:38
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.9W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:25:36,,2023-08-27 2023-11-14 09:25:36
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:25:35,,2023-08-27 2023-11-14 09:25:35
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:25:35,,2023-08-27 2023-11-14 09:25:35
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,28.1°C,93,Temperatura,Default Section/Entrada,Sistema,2023-11-14 09:16:31,,2023-08-27 2023-11-14 09:16:31
https://home.fibaro.com/assets/icon/fibaro/termometr/termometr.png,28.1°C,84,82.0.1,Default Section/Salón,Sistema,2023-11-14 09:16:30,,2023-08-27 2023-11-14 09:16:30
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:11:09,,2023-08-27 2023-11-14 09:11:09
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:11:07,,2023-08-27 2023-11-14 09:11:07
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:11:06,,2023-08-27 2023-11-14 09:11:06
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:11:05,,2023-08-27 2023-11-14 09:11:05
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:11:04,,2023-08-27 2023-11-14 09:11:04
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:11:03,,2023-08-27 2023-11-14 09:11:03
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.8W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:11:01,,2023-08-27 2023-11-14 09:11:01
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:05:36,,2023-08-27 2023-11-14 09:05:36
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:05:35,,2023-08-27 2023-11-14 09:05:35
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:05:12,,2023-08-27 2023-11-14 09:05:12
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:05:08,,2023-08-27 2023-11-14 09:05:08
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:05:07,,2023-08-27 2023-11-14 09:05:07
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:05:06,,2023-08-27 2023-11-14 09:05:06
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:04:56,,2023-08-27 2023-11-14 09:04:56
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:04:54,,2023-08-27 2023-11-14 09:04:54
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:04:53,,2023-08-27 2023-11-14 09:04:53
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:02:01,,2023-08-27 2023-11-14 09:02:01
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:02:01,,2023-08-27 2023-11-14 09:02:01
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:02:00,,2023-08-27 2023-11-14 09:02:00
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:01:54,,2023-08-27 2023-11-14 09:01:54
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:01:45,,2023-08-27 2023-11-14 09:01:45
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:01:43,,2023-08-27 2023-11-14 09:01:43
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:01:41,,2023-08-27 2023-11-14 09:01:41
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:01:40,,2023-08-27 2023-11-14 09:01:40
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:01:35,,2023-08-27 2023-11-14 09:01:35
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.9W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:01:33,,2023-08-27 2023-11-14 09:01:33
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:01:32,,2023-08-27 2023-11-14 09:01:32
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:01:31,,2023-08-27 2023-11-14 09:01:31
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:01:31,,2023-08-27 2023-11-14 09:01:31
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 09:01:30,,2023-08-27 2023-11-14 09:01:30
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:56:10,,2023-08-27 2023-11-14 08:56:10
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:56:09,,2023-08-27 2023-11-14 08:56:09
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:56:08,,2023-08-27 2023-11-14 08:56:08
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:56:07,,2023-08-27 2023-11-14 08:56:07
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:55:38,,2023-08-27 2023-11-14 08:55:38
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:55:37,,2023-08-27 2023-11-14 08:55:37
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.2W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:55:36,,2023-08-27 2023-11-14 08:55:36
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:55:35,,2023-08-27 2023-11-14 08:55:35
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:51:50,,2023-08-27 2023-11-14 08:51:50
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:51:49,,2023-08-27 2023-11-14 08:51:49
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:45:37,,2023-08-27 2023-11-14 08:45:37
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:45:36,,2023-08-27 2023-11-14 08:45:36
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:37:03,,2023-08-27 2023-11-14 08:37:03
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:37:01,,2023-08-27 2023-11-14 08:37:01
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:37:00,,2023-08-27 2023-11-14 08:37:00
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:36:59,,2023-08-27 2023-11-14 08:36:59
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.9W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:36:58,,2023-08-27 2023-11-14 08:36:58
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:35:36,,2023-08-27 2023-11-14 08:35:36
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:35:36,,2023-08-27 2023-11-14 08:35:36
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:35:35,,2023-08-27 2023-11-14 08:35:35
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:35:25,,2023-08-27 2023-11-14 08:35:25
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:35:23,,2023-08-27 2023-11-14 08:35:23
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:35:21,,2023-08-27 2023-11-14 08:35:21
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:35:20,,2023-08-27 2023-11-14 08:35:20
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:35:18,,2023-08-27 2023-11-14 08:35:18
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:35:17,,2023-08-27 2023-11-14 08:35:17
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.8W,35,Enchufe Salón,Default Section/Salón,Sistema,2023-11-14 08:35:16,,2023-08-27 2023-11-14 08:35:16
