ng-star-inserted src,marquee-text,event-id,marquee-text 2,marquee-text 3,event-source-type,event-time,full-date
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:39:28,2024-01-31 2024-02-01 14:39:28
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:39:15,2024-01-31 2024-02-01 14:39:15
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:39:13,2024-01-31 2024-02-01 14:39:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:38:46,2024-01-31 2024-02-01 14:38:46
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:38:43,2024-01-31 2024-02-01 14:38:43
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:38:31,2024-01-31 2024-02-01 14:38:31
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:38:28,2024-01-31 2024-02-01 14:38:28
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:38:16,2024-01-31 2024-02-01 14:38:16
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:38:13,2024-01-31 2024-02-01 14:38:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:38:13,2024-01-31 2024-02-01 14:38:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:38:01,2024-01-31 2024-02-01 14:38:01
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:37:58,2024-01-31 2024-02-01 14:37:58
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:37:46,2024-01-31 2024-02-01 14:37:46
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:37:43,2024-01-31 2024-02-01 14:37:43
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:37:32,2024-01-31 2024-02-01 14:37:32
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:37:28,2024-01-31 2024-02-01 14:37:28
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:37:16,2024-01-31 2024-02-01 14:37:16
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:37:13,2024-01-31 2024-02-01 14:37:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:37:06,2024-01-31 2024-02-01 14:37:06
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:36:49,2024-01-31 2024-02-01 14:36:49
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:36:47,2024-01-31 2024-02-01 14:36:47
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:36:43,2024-01-31 2024-02-01 14:36:43
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:36:39,2024-01-31 2024-02-01 14:36:39
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:36:36,2024-01-31 2024-02-01 14:36:36
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:36:25,2024-01-31 2024-02-01 14:36:25
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:36:24,2024-01-31 2024-02-01 14:36:24
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:36:20,2024-01-31 2024-02-01 14:36:20
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:36:19,2024-01-31 2024-02-01 14:36:19
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:36:18,2024-01-31 2024-02-01 14:36:18
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.7W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:30:02,2024-01-31 2024-02-01 14:30:02
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,38.6W,59.0,Luz cocina,Casa/Cocina,Sistema,2024-02-01 14:26:59,2024-01-31 2024-02-01 14:26:59
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,38.66kWh,59.0,Luz cocina,Casa/Cocina,Sistema,2024-02-01 14:26:58,2024-01-31 2024-02-01 14:26:58
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,38.6W,56.0,55.0,Casa/Salón,Sistema,2024-02-01 14:26:57,2024-01-31 2024-02-01 14:26:57
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,38.6W,56.0,55.0,Casa/Salón,Sistema,2024-02-01 14:26:57,2024-01-31 2024-02-01 14:26:57
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,38.66kWh,56.0,55.0,Casa/Salón,Sistema,2024-02-01 14:26:57,2024-01-31 2024-02-01 14:26:57
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.9W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:26:02,2024-01-31 2024-02-01 14:26:02
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.1W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:22:53,2024-01-31 2024-02-01 14:22:53
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:20:42,2024-01-31 2024-02-01 14:20:42
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.6W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:19:57,2024-01-31 2024-02-01 14:19:57
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,1.9W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:19:38,2024-01-31 2024-02-01 14:19:38
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,2.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 14:19:29,2024-01-31 2024-02-01 14:19:29
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,38.8W,59.0,Luz cocina,Casa/Cocina,Sistema,2024-02-01 14:08:13,2024-01-31 2024-02-01 14:08:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,38.65kWh,59.0,Luz cocina,Casa/Cocina,Sistema,2024-02-01 14:08:13,2024-01-31 2024-02-01 14:08:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,38.8W,56.0,55.0,Casa/Salón,Sistema,2024-02-01 14:08:11,2024-01-31 2024-02-01 14:08:11
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,38.65kWh,56.0,55.0,Casa/Salón,Sistema,2024-02-01 14:08:11,2024-01-31 2024-02-01 14:08:11
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff100.png,Encendido,56.0,55.0,Casa/Salón,Sistema,2024-02-01 14:08:11,2024-01-31 2024-02-01 14:08:11
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,39.8W,59.0,Luz cocina,Casa/Cocina,Sistema,2024-02-01 13:50:59,2024-01-31 2024-02-01 13:50:59
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,39.8W,59.0,Luz cocina,Casa/Cocina,Sistema,2024-02-01 13:50:59,2024-01-31 2024-02-01 13:50:59
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,38.64kWh,59.0,Luz cocina,Casa/Cocina,Sistema,2024-02-01 13:30:43,2024-01-31 2024-02-01 13:30:43
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,56.0,55.0,Casa/Salón,Sistema,2024-02-01 13:30:42,2024-01-31 2024-02-01 13:30:42
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,38.64kWh,56.0,55.0,Casa/Salón,Sistema,2024-02-01 13:30:41,2024-01-31 2024-02-01 13:30:41
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,56.0,55.0,Casa/Salón,Sistema,2024-02-01 13:30:41,2024-01-31 2024-02-01 13:30:41
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,59.0,Luz cocina,Casa/Cocina,Sistema,2024-02-01 13:23:55,2024-01-31 2024-02-01 13:23:55
https://home.fibaro.com/assets/icon/fibaro/onoff/onoff0.png,Apagado,59.0,Luz cocina,Casa/Cocina,Sistema,2024-02-01 13:23:52,2024-01-31 2024-02-01 13:23:52
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:13:22,2024-01-31 2024-02-01 13:13:22
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:13:16,2024-01-31 2024-02-01 13:13:16
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:13:13,2024-01-31 2024-02-01 13:13:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:13:00,2024-01-31 2024-02-01 13:13:00
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:12:58,2024-01-31 2024-02-01 13:12:58
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:12:46,2024-01-31 2024-02-01 13:12:46
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:12:43,2024-01-31 2024-02-01 13:12:43
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:12:31,2024-01-31 2024-02-01 13:12:31
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:12:28,2024-01-31 2024-02-01 13:12:28
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:12:16,2024-01-31 2024-02-01 13:12:16
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:12:13,2024-01-31 2024-02-01 13:12:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:12:06,2024-01-31 2024-02-01 13:12:06
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:12:00,2024-01-31 2024-02-01 13:12:00
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:11:59,2024-01-31 2024-02-01 13:11:59
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:11:58,2024-01-31 2024-02-01 13:11:58
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,38.63kWh,56.0,55.0,Casa/Salón,Sistema,2024-02-01 13:11:57,2024-01-31 2024-02-01 13:11:57
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:11:46,2024-01-31 2024-02-01 13:11:46
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:11:43,2024-01-31 2024-02-01 13:11:43
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,38.63kWh,59.0,Luz cocina,Casa/Cocina,Sistema,2024-02-01 13:11:43,2024-01-31 2024-02-01 13:11:43
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:11:31,2024-01-31 2024-02-01 13:11:31
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:11:31,2024-01-31 2024-02-01 13:11:31
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:11:28,2024-01-31 2024-02-01 13:11:28
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:11:17,2024-01-31 2024-02-01 13:11:17
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:11:13,2024-01-31 2024-02-01 13:11:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:11:02,2024-01-31 2024-02-01 13:11:02
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:10:58,2024-01-31 2024-02-01 13:10:58
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:10:46,2024-01-31 2024-02-01 13:10:46
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:10:43,2024-01-31 2024-02-01 13:10:43
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:10:32,2024-01-31 2024-02-01 13:10:32
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:10:28,2024-01-31 2024-02-01 13:10:28
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:10:17,2024-01-31 2024-02-01 13:10:17
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:10:13,2024-01-31 2024-02-01 13:10:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:10:01,2024-01-31 2024-02-01 13:10:01
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:09:58,2024-01-31 2024-02-01 13:09:58
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:09:58,2024-01-31 2024-02-01 13:09:58
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:09:47,2024-01-31 2024-02-01 13:09:47
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:09:43,2024-01-31 2024-02-01 13:09:43
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:09:21,2024-01-31 2024-02-01 13:09:21
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:09:20,2024-01-31 2024-02-01 13:09:20
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:09:17,2024-01-31 2024-02-01 13:09:17
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:09:13,2024-01-31 2024-02-01 13:09:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:09:06,2024-01-31 2024-02-01 13:09:06
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:08:43,2024-01-31 2024-02-01 13:08:43
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:08:42,2024-01-31 2024-02-01 13:08:42
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:08:40,2024-01-31 2024-02-01 13:08:40
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:08:39,2024-01-31 2024-02-01 13:08:39
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:08:38,2024-01-31 2024-02-01 13:08:38
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:08:20,2024-01-31 2024-02-01 13:08:20
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:08:18,2024-01-31 2024-02-01 13:08:18
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:08:17,2024-01-31 2024-02-01 13:08:17
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:08:13,2024-01-31 2024-02-01 13:08:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:08:13,2024-01-31 2024-02-01 13:08:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:08:11,2024-01-31 2024-02-01 13:08:11
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:07:49,2024-01-31 2024-02-01 13:07:49
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:07:48,2024-01-31 2024-02-01 13:07:48
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:07:42,2024-01-31 2024-02-01 13:07:42
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:07:41,2024-01-31 2024-02-01 13:07:41
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:07:36,2024-01-31 2024-02-01 13:07:36
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:07:35,2024-01-31 2024-02-01 13:07:35
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:07:06,2024-01-31 2024-02-01 13:07:06
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:06:58,2024-01-31 2024-02-01 13:06:58
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:06:51,2024-01-31 2024-02-01 13:06:51
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.3W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:06:50,2024-01-31 2024-02-01 13:06:50
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:06:44,2024-01-31 2024-02-01 13:06:44
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:06:43,2024-01-31 2024-02-01 13:06:43
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:06:16,2024-01-31 2024-02-01 13:06:16
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:06:13,2024-01-31 2024-02-01 13:06:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:06:13,2024-01-31 2024-02-01 13:06:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:06:06,2024-01-31 2024-02-01 13:06:06
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:06:00,2024-01-31 2024-02-01 13:06:00
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:05:46,2024-01-31 2024-02-01 13:05:46
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:05:45,2024-01-31 2024-02-01 13:05:45
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:05:44,2024-01-31 2024-02-01 13:05:44
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:05:43,2024-01-31 2024-02-01 13:05:43
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:05:31,2024-01-31 2024-02-01 13:05:31
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:05:28,2024-01-31 2024-02-01 13:05:28
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:05:16,2024-01-31 2024-02-01 13:05:16
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:05:13,2024-01-31 2024-02-01 13:05:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:05:01,2024-01-31 2024-02-01 13:05:01
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:04:58,2024-01-31 2024-02-01 13:04:58
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:04:46,2024-01-31 2024-02-01 13:04:46
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:04:43,2024-01-31 2024-02-01 13:04:43
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:04:31,2024-01-31 2024-02-01 13:04:31
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:04:28,2024-01-31 2024-02-01 13:04:28
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:04:16,2024-01-31 2024-02-01 13:04:16
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.5W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:04:13,2024-01-31 2024-02-01 13:04:13
https://home.fibaro.com/assets/icon/fibaro/energy_meter/energy_meter.png,0.4W,32.0,Enchufe salón,Casa/Salón,Sistema,2024-02-01 13:04:02,2024-01-31 2024-02-01 13:04:02
